clust_id,norm_wt
0.0,0.13518754665668306
1.0,1.2961209781711896e-07
2.0,3.070051217418781e-06
3.0,0.13658580292810882
4.0,1.1406161083508742e-06
5.0,2.438516155620284e-06
6.0,0.03236667249651193
7.0,1.8584763058900887e-06
8.0,2.668122423014698e-05
9.0,6.565616292062344e-06
10.0,0.03679123675118254
11.0,2.1658986109637446e-05
12.0,0.02397222713769127
13.0,9.713548646490908e-05
14.0,0.01049720988720383
15.0,5.301673631972271e-07
16.0,0.025452724919354415
17.0,0.006665489809475111
18.0,5.930029880952833e-06
19.0,4.414061673327151e-07
20.0,0.005143468817143207
21.0,0.02795536901223526
22.0,2.374290736543693e-05
23.0,1.7191237943498416e-05
24.0,0.012157256163155761
25.0,0.005239829132831499
26.0,0.0001568123310978385
27.0,3.0609861860762326e-06
28.0,4.271566836085774e-06
29.0,0.010302062216194277
30.0,5.0908971554608314e-06
31.0,3.7909852942260657e-05
32.0,1.3591199157870509e-05
33.0,0.025844671116269542
34.0,1.754330408532014e-13
35.0,0.016461282106191997
36.0,5.972940624765202e-08
37.0,0.0075010430428529215
38.0,5.819504206505616e-06
39.0,0.008337795478016333
40.0,0.0006912759177961715
41.0,0.004823010863232362
42.0,0.013241495924851965
43.0,0.015253941812140754
44.0,0.003932681758211879
45.0,0.003170833390280774
46.0,0.0021566731985798995
47.0,8.145491589870774e-06
48.0,0.004881974133014669
49.0,0.011318370591934034
50.0,0.0037044735164898784
51.0,6.193073133638305e-06
52.0,0.015457267416399342
53.0,0.008676650314537114
54.0,1.602118283573477e-05
55.0,3.2955819171622196e-05
56.0,0.01038300616696353
57.0,0.012080121647985127
58.0,1.400291994997594e-05
59.0,7.59417905574139e-06
60.0,0.007460162595196358
61.0,0.004155967219963629
62.0,0.0003926670494751836
63.0,3.339195310764772e-06
64.0,0.0020294773531346383
65.0,0.002613433268989737
66.0,2.590525329079384e-05
67.0,0.0011556335775701192
68.0,2.3571768067394564e-06
69.0,0.007262222346735497
70.0,4.330441513217815e-05
71.0,0.0035866656100141275
72.0,0.009344281447623132
73.0,1.5068595967351853e-06
74.0,4.0546757689305626e-07
75.0,0.0008080806276260954
76.0,3.4789750319636694e-07
77.0,0.006828764190562751
78.0,0.00014001884754459467
79.0,0.010229732175939
80.0,0.00013778244766474336
81.0,2.9019195724847324e-05
82.0,0.008890607445177416
83.0,4.8072588814250175e-05
84.0,0.00021259997311297315
85.0,0.008062373761906706
86.0,0.003247800296335347
87.0,1.9230592091914076e-05
88.0,5.457217787325359e-05
89.0,2.527182093778225e-06
90.0,0.007272653656153784
91.0,6.227240278182994e-07
92.0,0.0010017094192358747
93.0,3.5762465816443496e-08
94.0,0.00021144335600446635
95.0,0.002795333978406816
96.0,0.010273767990354378
97.0,2.7228025881593947e-06
98.0,0.0027013366687736
99.0,1.6479182953083357e-05
100.0,0.0018099590485443325
101.0,5.8764826082129996e-05
102.0,4.143848268010665e-06
103.0,5.4779480745418136e-05
104.0,0.004355456541370681
105.0,4.7947306487525695e-06
106.0,0.000992976122914052
107.0,0.0012828472946161988
108.0,0.00021380348908041564
109.0,0.0019872551880846753
110.0,1.792602843571568e-05
111.0,4.5674730788477045e-06
112.0,0.004609748835204278
113.0,0.0021292119686694487
114.0,0.004693505030405083
115.0,2.086837529212201e-05
116.0,0.004661209037176841
117.0,3.3188603249393284e-05
118.0,0.005807190973496792
119.0,1.399067594050502e-06
120.0,0.002752292810532672
121.0,0.00046695051770191394
122.0,0.011224402285580033
123.0,0.00020759054649774187
124.0,0.004935169129669254
125.0,5.7874831973893455e-06
126.0,0.009812486127697166
127.0,5.309119290109845e-05
128.0,3.2235673578633264e-09
129.0,9.033202724385723e-06
130.0,0.00010829559490060147
131.0,0.0044784650451252135
132.0,2.386068069086032e-05
133.0,4.779663334359722e-05
134.0,0.0035105147196777655
135.0,4.234005859687002e-06
136.0,0.0040881836397315624
137.0,4.6608729298496124e-07
138.0,0.00032052792753952346
139.0,1.491384133683035e-07
140.0,0.0002376674286296872
141.0,2.4258444766207095e-07
142.0,3.241198999565557e-06
143.0,7.972899666853758e-07
144.0,2.3450449696555073e-06
145.0,0.004516083445103459
146.0,1.2606725367557416e-05
147.0,2.115043602255377e-06
148.0,0.0001626922618909088
149.0,8.452480713408184e-05
150.0,1.2108415865695167e-05
151.0,6.294022490552585e-06
152.0,0.004753278498191774
153.0,0.0006710653908058031
154.0,0.00321765252879703
155.0,1.1944361532484296e-05
156.0,0.0015134967347671382
157.0,0.007060797040254207
158.0,0.0018205403131523598
159.0,0.00037069982329433987
160.0,0.004489510298400546
161.0,0.0004341097519015477
162.0,9.937758953723897e-05
163.0,2.5751300247264123e-07
164.0,1.1269382129388445e-05
165.0,0.008184970076047559
166.0,1.7832765349270313e-05
167.0,1.0247720563207731e-05
168.0,9.567788799180918e-05
169.0,0.0016626701876980776
170.0,0.008131000007279315
171.0,0.0029456347918962694
172.0,5.134445022655376e-06
173.0,2.4820320402081395e-05
174.0,0.004429423184717693
175.0,0.0009375264459383623
176.0,1.1590048380198743e-05
177.0,0.004765069376650202
178.0,0.0001670055985643697
179.0,5.602654388452036e-05
180.0,3.996158854225658e-05
181.0,8.446804200462597e-05
182.0,0.000280446102001958
183.0,3.5852551252308295e-05
184.0,1.0818927445155937e-05
185.0,0.00017686856076831799
186.0,0.0016398144575868997
187.0,0.0018286306129705707
188.0,0.0032477367899930907
189.0,6.937985949912597e-06
190.0,0.00011031817706097825
191.0,3.691790473385237e-06
192.0,1.5425311713108922e-06
193.0,0.0005796269753741789
194.0,2.2398650094098858e-05
195.0,4.86909081767185e-06
196.0,0.00025982471430443437
197.0,5.159829318735377e-05
198.0,0.001640646234060543
199.0,7.371992538091731e-05
200.0,7.415770671941843e-05
201.0,1.1565584009012843e-06
202.0,6.11726517184112e-06
203.0,0.003101739529443399
204.0,0.0037458423264246006
205.0,1.0964819188178719e-05
206.0,0.00035847261113467545
207.0,9.64836929759441e-06
208.0,1.142835196693842e-05
209.0,4.803697499910314e-05
210.0,0.0005823930624623312
211.0,0.0031022492050684853
212.0,0.000754194001726154
213.0,0.0028035030612916807
214.0,0.006655531381576723
215.0,0.0005510893655476675
216.0,9.499431444095948e-06
217.0,1.5143811221844338e-05
218.0,0.0001525367593667721
219.0,0.0004167286347106611
220.0,0.0008091546029262894
221.0,9.175513851315902e-05
222.0,0.002141548361035783
223.0,0.00010431273864079123
224.0,1.4113138839042499e-05
225.0,0.002898409135857701
226.0,0.0032870185362538495
227.0,0.006778278923216828
228.0,0.0011165997729704069
229.0,0.0003938335668152082
230.0,0.0005145405795929818
231.0,1.1515151689715032e-06
232.0,3.2750310391433696e-05
233.0,2.7708602137480918e-05
234.0,0.00021065074239178517
235.0,0.0009624532571583003
236.0,2.7659852283845136e-06
237.0,6.286564714339399e-06
238.0,8.454764871275851e-05
239.0,1.6399826126469727e-06
240.0,0.0003958781196206093
241.0,5.6266992555346195e-06
242.0,3.588446174951183e-06
243.0,0.0005874472747035273
244.0,1.8030826211385368e-05
245.0,0.0025103310755213806
246.0,0.0002226257551838897
247.0,0.00011035708743513682
248.0,0.0013716435300599667
249.0,7.922318631276876e-05
250.0,0.00012056022847191437
251.0,4.782594030468373e-05
252.0,4.323443964766735e-06
253.0,4.3183740532763037e-05
254.0,1.5587337379688458e-05
255.0,2.2750036512032036e-05
256.0,7.12558573563294e-05
257.0,2.845859307864932e-05
258.0,1.7800352956312156e-05
259.0,2.747609013345587e-05
260.0,2.15569380608513e-06
261.0,6.442704423298786e-05
262.0,0.00138649104737349
263.0,0.0007715588336206111
264.0,0.00027477554587382986
265.0,5.01294650171789e-07
266.0,3.5281449501005716e-05
267.0,1.0593508321770273e-05
268.0,0.0003460628711511233
269.0,6.744861193674646e-05
270.0,0.00027400466303886947
271.0,1.808937303484469e-05
272.0,2.071551428843697e-05
273.0,4.111920892061166e-07
274.0,3.7097367832208824e-07
275.0,7.620864529897258e-07
276.0,2.6064555453038815e-06
277.0,1.3362088744307479e-05
278.0,1.3777275742518771e-05
279.0,3.0016164376552427e-05
280.0,0.002346006742904011
281.0,6.568771614595323e-06
282.0,0.0011811478464781927
283.0,2.52923821713235e-05
284.0,3.1737826663796136e-09
285.0,8.52893939113154e-06
286.0,0.00010665464827796156
287.0,0.0007299180377796253
288.0,5.212798135310761e-06
289.0,0.0032150595731525143
290.0,0.00341088055484696
291.0,0.0013291899330634008
292.0,1.7256681509513068e-12
293.0,0.0035874247824818103
294.0,0.00044074246889249356
295.0,2.8965781285171956e-05
296.0,9.077937393993302e-06
297.0,3.1161178329643445e-06
298.0,8.309154626894107e-05
299.0,1.6174074296294018e-07
300.0,2.663837570253681e-06
301.0,7.876662030668325e-05
302.0,7.046969629101718e-06
303.0,1.9642238184135524e-06
304.0,7.6199560704186875e-06
305.0,0.0005698012141700626
306.0,2.0542542684119914e-06
307.0,0.0002174878756770006
308.0,0.00012832668208947247
309.0,0.00016348713711676044
310.0,0.0006532196156535737
311.0,0.0012043962553415816
312.0,7.124421479241843e-05
313.0,1.7074948099152734e-05
314.0,1.3764378459355454e-05
315.0,1.700260305455355e-05
316.0,0.00018245085157422503
317.0,2.1636684238268406e-06
318.0,0.00027172474432488156
319.0,0.0009907792224819745
320.0,0.002290783607359196
321.0,0.0002682690670105425
322.0,0.0002071657613468755
323.0,9.961529648523911e-05
324.0,0.00039812025062378373
325.0,0.0037597894589635897
326.0,0.0033212302870353713
327.0,4.095871435701201e-07
328.0,4.0229040855597684e-05
329.0,3.765263090341123e-05
330.0,0.0005962426556085257
331.0,0.00012710999589381818
332.0,0.0005442005120661734
333.0,0.0023568594772744923
334.0,4.05869824835767e-05
335.0,0.00045046235028897886
336.0,4.268237899783526e-06
337.0,0.002927093141399018
338.0,0.0004106533072938814
339.0,7.40170295619112e-05
340.0,0.0006650510039744823
341.0,8.419862498724099e-06
342.0,6.9186654821251104e-06
343.0,0.0013386791105253798
344.0,4.042490882859382e-06
345.0,0.0006386493034089566
346.0,0.0013557384659788215
347.0,1.7630077577586275e-06
348.0,9.670930872102548e-07
349.0,0.0008502471211679255
350.0,8.181160940391598e-05
351.0,2.8757995064998968e-05
352.0,0.0011174279832061379
353.0,5.274654022547932e-06
354.0,7.506327948611079e-06
355.0,1.1089959984174266e-05
356.0,0.0016577226573538425
357.0,0.0001371267472106036
358.0,0.00032366144477861286
359.0,1.9818770801650825e-05
360.0,6.0188923479969416e-05
361.0,2.0073513189670386e-07
362.0,0.0001362714042729114
363.0,0.0016748280586842406
364.0,3.7906915064789117e-07
365.0,2.700251383824276e-06
366.0,1.3398098939611264e-05
367.0,4.0073585504936446e-05
368.0,0.0001672615536189355
369.0,4.3912691329707574e-05
370.0,5.779475709039226e-06
371.0,2.2709493126575766e-05
372.0,0.0028246757599651195
373.0,0.0002600300439461106
374.0,5.750165649671312e-07
375.0,1.2528241874715167e-05
376.0,4.921552568718349e-06
377.0,1.345211065612708e-05
378.0,0.0006757057602947816
379.0,2.585202086599905e-07
380.0,2.477209548107323e-05
381.0,0.0003940728701646347
382.0,5.728017347174186e-06
383.0,0.001727309937122988
384.0,0.00014778622523559955
385.0,0.001182133110386956
386.0,0.0002354502739844437
387.0,0.001635748570130601
388.0,0.0001685501368881054
389.0,0.004338673948550191
390.0,7.748486891363335e-06
391.0,5.585401625992352e-06
392.0,1.0783309582044897e-05
393.0,0.0001709303012792403
394.0,0.00018057234238803523
395.0,0.001890964966245271
