clust_id,norm_wt
0.0,0.012398077773593735
1.0,0.4308966976306811
2.0,0.21957437681471162
3.0,5.011231104596535e-10
4.0,5.2369480770774926e-08
5.0,0.013726024419334964
6.0,0.054392864909138645
7.0,0.0478233865813191
8.0,0.024376539458611037
9.0,0.0003121464340726534
10.0,0.020909442609385008
11.0,0.011110493329348785
12.0,6.933620291042775e-08
13.0,2.819058763392798e-08
14.0,0.003664210150817186
15.0,0.0020360626029039502
16.0,0.006172217978172981
17.0,0.03629890763690802
18.0,1.8826268794434925e-07
19.0,2.970182449428623e-06
20.0,7.007884410645796e-05
21.0,0.022603177060858223
22.0,6.869384622807939e-07
23.0,2.65033424629759e-05
24.0,7.249731579300063e-05
25.0,4.941248311911057e-06
26.0,1.8479523119713525e-09
27.0,0.0012579817640148822
28.0,0.00021116768801832168
29.0,5.763450325435302e-06
30.0,9.837857088520723e-06
31.0,1.0971556846599331e-10
32.0,4.54265066475502e-05
33.0,1.1978569590706445e-06
34.0,6.76980430483998e-05
35.0,0.0001248495710727938
36.0,0.019676549455103696
37.0,1.2263756771203634e-08
38.0,0.0035578330913195546
39.0,5.849117493596715e-09
40.0,8.498714280282715e-07
41.0,1.4534762093140138e-07
42.0,8.83702182239503e-07
43.0,0.00017414178445739842
44.0,1.525254199869866e-10
45.0,9.373275987539258e-09
46.0,0.0010647956749355626
47.0,3.223828401608132e-07
48.0,0.01641475978710002
49.0,9.794734943253196e-07
50.0,1.4312945678596368e-06
51.0,5.646448109361957e-07
52.0,4.5581850192710937e-10
53.0,5.833808207338366e-07
54.0,7.249970998978518e-05
55.0,2.542065180364978e-07
56.0,1.6505806967491966e-06
57.0,1.5418995694376404e-08
58.0,4.580029177301577e-05
59.0,9.672934984668629e-10
60.0,0.0007958412775022842
61.0,4.5430628916536546e-08
62.0,4.8297640739281756e-11
63.0,4.65923482492829e-07
64.0,3.659819565136306e-08
65.0,2.2867716159455017e-08
66.0,1.260667744081355e-10
67.0,1.0152260882727767e-08
68.0,9.437089803164777e-09
69.0,5.587179418780425e-08
70.0,0.005247740485670596
71.0,0.005585714506480126
72.0,0.002300692677964722
73.0,0.0002740634888885234
74.0,6.093685898362815e-07
75.0,0.00678222011853461
76.0,5.040647767513177e-05
77.0,4.148264916098708e-05
78.0,6.311733685963219e-06
79.0,1.421701886731034e-07
80.0,1.2916210267049037e-06
81.0,1.0326356777020822e-05
82.0,1.8105686607560295e-09
83.0,2.531738599251728e-07
84.0,0.004716973797619055
85.0,0.00014285620921473176
86.0,2.069442483847046e-10
87.0,0.0030665580744476083
88.0,3.0729966080130475e-08
89.0,1.2947497243710038e-08
90.0,5.325221849884393e-10
91.0,7.330696832112268e-07
92.0,3.4483653169069727e-08
93.0,1.3975876612472726e-08
94.0,3.773560051141535e-05
95.0,0.0004963272682020326
96.0,0.0003448011716065489
97.0,1.5341472683468718e-08
98.0,9.067111750813661e-10
99.0,4.437376509086537e-09
100.0,5.4024831330815094e-11
101.0,0.003096540378042597
102.0,1.7058960875841064e-05
103.0,2.5854579463963697e-06
104.0,3.5456875074321026e-07
105.0,0.001819398380719644
106.0,2.0774010752771058e-07
107.0,3.7935618927661907e-07
108.0,9.938347001488287e-05
109.0,2.8099134419969234e-07
110.0,6.23469452445237e-09
111.0,4.0529655123901503e-08
112.0,1.458017718646626e-11
113.0,3.80079149855763e-09
114.0,3.037205907246446e-06
115.0,1.8252017078200794e-08
116.0,3.308583129678722e-08
117.0,2.40398820807598e-10
118.0,6.756517466426556e-09
119.0,1.5636906762153578e-08
120.0,2.8849030446395067e-08
121.0,9.976237490184376e-09
122.0,2.9298362245736343e-08
123.0,3.430195839722081e-08
124.0,1.184954586917696e-08
125.0,1.4749150396342812e-06
126.0,5.251938018730889e-09
127.0,1.3191193383761566e-06
128.0,1.980354945960671e-06
129.0,5.691193305505987e-07
130.0,9.675134378893001e-08
131.0,1.3110956619544542e-07
132.0,4.940673105264073e-08
133.0,1.6088664114619186e-06
134.0,2.9060255832184725e-07
135.0,1.0649552539046552e-08
136.0,2.480673316383522e-09
137.0,0.0001910272675598198
138.0,5.778755446092488e-08
139.0,2.0511456722018963e-09
140.0,8.676998884042509e-10
