clust_id,norm_wt
0.0,0.0022940783808602094
1.0,0.5914320560841454
2.0,1.1050820823463797e-07
3.0,0.22007247795968624
4.0,0.042695915511665045
5.0,0.011075329698413038
6.0,6.202248076152005e-06
7.0,0.0383312803409472
8.0,2.1707046183303732e-08
9.0,0.00014055849051149112
10.0,6.375966469489628e-08
11.0,0.02570022036581972
12.0,0.003210351008735624
13.0,2.9393964832382295e-08
14.0,0.00043141622122970177
15.0,4.627276544180535e-06
16.0,0.03269287317071646
17.0,0.00018487223426660502
18.0,0.00784658354673016
19.0,6.317350106810392e-05
20.0,1.7565131449358087e-08
21.0,5.6877007575933574e-11
22.0,0.00014449720590372446
23.0,3.187648730712399e-07
24.0,1.3400271477437479e-06
25.0,1.1523509761790895e-08
26.0,5.244295050007748e-08
27.0,0.0013763690653072463
28.0,7.254414513655108e-05
29.0,0.0022186601224916404
30.0,5.998895538534316e-06
31.0,6.451430252929292e-08
32.0,3.85518584637024e-08
33.0,2.2423848620959133e-08
34.0,7.657336442757747e-06
35.0,1.1048444017590734e-05
36.0,0.00015431636465007637
37.0,8.865513293533111e-07
38.0,6.76980430483998e-05
39.0,1.422565970297335e-09
40.0,2.8890158702074174e-08
41.0,5.573561369568075e-08
42.0,7.571835965803811e-08
43.0,6.051779436936717e-08
44.0,1.0424904535447921e-07
45.0,3.008710640092586e-06
46.0,3.0530287006602375e-08
47.0,8.498714280282715e-07
48.0,1.5977579793018435e-06
49.0,2.56668011877016e-06
50.0,1.8676804367740108e-08
51.0,0.00030718167691017495
52.0,0.004033768368430297
53.0,8.112834393574264e-09
54.0,3.377737033680978e-10
55.0,5.808208467529016e-07
56.0,9.586032186434681e-07
57.0,0.00010072941191008876
58.0,1.195806691693451e-07
59.0,5.359521607430058e-05
60.0,6.476814146737153e-07
61.0,0.0002877052686616365
62.0,3.763188059022552e-08
63.0,2.175306219012675e-09
64.0,4.394667561877236e-06
65.0,5.769513413289547e-08
66.0,2.5559066994349106e-06
67.0,2.3884750947556078e-06
68.0,1.4750463420607024e-07
69.0,3.3802752069099e-09
70.0,0.00012367594680819176
71.0,5.230665400480523e-07
72.0,1.3417036279613148e-06
73.0,3.0458213306368644e-06
74.0,1.3865582460112134e-09
75.0,1.4309940620830277e-05
76.0,0.001983333558953147
77.0,2.3788173943344914e-08
78.0,3.9530656118459954e-08
79.0,1.8748387595879954e-08
80.0,0.0017871091512843518
81.0,0.0003654552742697923
82.0,8.034880096952506e-06
83.0,2.3700063968939505e-08
84.0,4.2703602926558447e-07
85.0,2.0672273652871517e-06
86.0,0.0030981794141780915
87.0,2.9551083248748084e-06
88.0,2.905539072867361e-10
89.0,6.311733685963219e-06
90.0,1.028398671270039e-08
91.0,1.7145041905692517e-07
92.0,1.2394347915737457e-07
93.0,1.2947497243710038e-08
94.0,1.6166877393519408e-07
95.0,8.421426158053644e-18
96.0,3.030576871570426e-07
97.0,8.366322267876109e-09
98.0,9.406482051937911e-09
99.0,3.773560051141535e-05
100.0,3.036647313152944e-08
101.0,4.8860432492611705e-08
102.0,1.214924261864523e-07
103.0,8.070565011340476e-08
104.0,6.923566152890035e-07
105.0,1.7776709379894842e-07
106.0,9.152076418446846e-07
107.0,9.811727552092768e-07
108.0,5.637061078946525e-07
109.0,1.7149657805532245e-08
110.0,4.103850533378394e-09
111.0,9.115033038062497e-09
112.0,1.3834017612765237e-09
113.0,2.8474569820490097e-09
114.0,2.8099134419969234e-07
115.0,4.0529655123901503e-08
116.0,6.301583763541005e-08
117.0,1.5423266784670235e-09
118.0,7.6475350793645e-08
119.0,3.308583129678722e-08
120.0,2.1754243499286005e-08
121.0,2.6508381575075607e-07
122.0,7.685995250790157e-08
123.0,7.747263514390853e-07
124.0,4.077484641139815e-08
125.0,1.3841826310996882e-08
126.0,0.00014137303358677548
127.0,1.1266507516226216e-07
128.0,8.58434416721822e-08
129.0,7.319615316589586e-08
130.0,1.6088664114619186e-06
131.0,1.8747217630763417e-09
132.0,6.057719106078848e-09
133.0,3.3409991655589977e-09
134.0,2.090937858624939e-09
135.0,1.8036396818793058e-08
136.0,6.648063804674448e-09
137.0,1.3269187163087292e-11
138.0,5.210782996850539e-09
139.0,7.325140034472369e-05
140.0,7.532573684897705e-09
141.0,3.529438187820193e-05
142.0,6.253919721020137e-10
143.0,0.005127439009574824
144.0,1.9581122213995745e-08
145.0,6.576906144160864e-09
146.0,9.176733849929973e-09
147.0,7.561158681193366e-07
148.0,1.08349072010563e-06
149.0,9.7088319313975e-08
150.0,7.869117006536582e-08
151.0,1.1312540563631602e-07
152.0,3.3511971735296395e-07
153.0,1.6184042802717484e-06
154.0,2.934781189890413e-08
155.0,2.778591269540205e-07
156.0,3.037007310839431e-07
157.0,7.506856620062595e-07
158.0,4.002575112396017e-07
159.0,9.483956390432198e-07
160.0,4.4245492073337717e-07
161.0,5.828345157020602e-09
162.0,2.297095549130535e-07
163.0,2.1881918908198544e-08
164.0,1.0088584009201677e-06
165.0,6.573692782966667e-07
166.0,2.5337886529386524e-07
167.0,5.938044094493797e-07
168.0,0.0005301404143309079
169.0,5.4074877970493354e-06
170.0,5.3013565826711205e-05
171.0,3.0092543133462356e-08
172.0,1.1479725668434169e-08
173.0,3.1632577241218986e-08
174.0,2.9009745896608987e-09
175.0,6.939348697965171e-09
176.0,6.631346073043422e-10
177.0,7.234349677645093e-09
178.0,6.423823004203006e-11
179.0,6.340595488086344e-07
180.0,9.80127290785572e-10
181.0,3.2859480222082555e-09
182.0,4.4377917305790983e-10
183.0,3.931045288103517e-10
